Time (s), AI0 (V), AI1 (V) 
5.730000E-1,1.961603E+0,-2.011183E-1
5.740000E-1,1.962261E+0,-2.017758E-1
5.750000E-1,1.962918E+0,-2.007896E-1
5.760000E-1,1.962918E+0,-2.004609E-1
5.770000E-1,1.963247E+0,-1.994747E-1
5.780000E-1,1.964233E+0,-1.978310E-1
5.790000E-1,1.964233E+0,-1.955299E-1
5.800000E-1,1.964233E+0,-1.929001E-1
5.810000E-1,1.964891E+0,-1.896128E-1
5.820000E-1,1.965877E+0,-1.869829E-1
5.830000E-1,1.966863E+0,-1.843531E-1
5.840000E-1,1.966863E+0,-1.827094E-1
5.850000E-1,1.967520E+0,-1.807370E-1
5.860000E-1,1.967520E+0,-1.800796E-1
5.870000E-1,1.967520E+0,-1.790934E-1
5.880000E-1,1.967849E+0,-1.794221E-1
5.890000E-1,1.968178E+0,-1.787646E-1
5.900000E-1,1.968835E+0,-1.797508E-1
5.910000E-1,1.969493E+0,-1.790934E-1
5.920000E-1,1.970150E+0,-1.787646E-1
5.930000E-1,1.969821E+0,-1.787646E-1
5.940000E-1,1.970808E+0,-1.767923E-1
5.950000E-1,1.971465E+0,-1.751486E-1
5.960000E-1,1.972123E+0,-1.725188E-1
5.970000E-1,1.972123E+0,-1.702176E-1
5.980000E-1,1.973109E+0,-1.682453E-1
5.990000E-1,1.973438E+0,-1.652867E-1
6.000000E-1,1.973438E+0,-1.626568E-1
6.010000E-1,1.974424E+0,-1.603557E-1
6.020000E-1,1.973766E+0,-1.593695E-1
6.030000E-1,1.975081E+0,-1.590408E-1
6.040000E-1,1.974752E+0,-1.583833E-1
6.050000E-1,1.974752E+0,-1.600270E-1
6.060000E-1,1.975410E+0,-1.587121E-1
6.070000E-1,1.975739E+0,-1.590408E-1
6.080000E-1,1.976725E+0,-1.596982E-1
6.090000E-1,1.977382E+0,-1.593695E-1
6.100000E-1,1.977054E+0,-1.590408E-1
6.110000E-1,1.977711E+0,-1.573971E-1
6.120000E-1,1.978369E+0,-1.557535E-1
6.130000E-1,1.978040E+0,-1.534524E-1
6.140000E-1,1.979355E+0,-1.511512E-1
6.150000E-1,1.979355E+0,-1.488501E-1
6.160000E-1,1.979683E+0,-1.458916E-1
6.170000E-1,1.980341E+0,-1.439192E-1
6.180000E-1,1.980998E+0,-1.426042E-1
6.190000E-1,1.980998E+0,-1.416180E-1
6.200000E-1,1.981985E+0,-1.419468E-1
6.210000E-1,1.981656E+0,-1.419468E-1
6.220000E-1,1.981985E+0,-1.419468E-1
6.230000E-1,1.982642E+0,-1.419468E-1
6.240000E-1,1.982313E+0,-1.422755E-1
6.250000E-1,1.982971E+0,-1.422755E-1
6.260000E-1,1.982971E+0,-1.422755E-1
6.270000E-1,1.983957E+0,-1.419468E-1
6.280000E-1,1.984286E+0,-1.403031E-1
6.290000E-1,1.984614E+0,-1.383307E-1
6.300000E-1,1.984286E+0,-1.357009E-1
6.310000E-1,1.984943E+0,-1.337285E-1
6.320000E-1,1.985272E+0,-1.317561E-1
6.330000E-1,1.985272E+0,-1.287975E-1
6.340000E-1,1.985601E+0,-1.278114E-1
6.350000E-1,1.986258E+0,-1.261677E-1
6.360000E-1,1.986587E+0,-1.258390E-1
6.370000E-1,1.986587E+0,-1.251815E-1
6.380000E-1,1.987573E+0,-1.258390E-1
6.390000E-1,1.987573E+0,-1.264964E-1
6.400000E-1,1.987573E+0,-1.264964E-1
6.410000E-1,1.988230E+0,-1.274826E-1
6.420000E-1,1.987573E+0,-1.271539E-1
6.430000E-1,1.988230E+0,-1.268252E-1
6.440000E-1,1.989217E+0,-1.258390E-1
6.450000E-1,1.989874E+0,-1.245240E-1
6.460000E-1,1.990203E+0,-1.222229E-1
6.470000E-1,1.990532E+0,-1.205793E-1
6.480000E-1,1.989874E+0,-1.176207E-1
6.490000E-1,1.990532E+0,-1.149908E-1
6.500000E-1,1.991189E+0,-1.133472E-1
6.510000E-1,1.990860E+0,-1.120323E-1
6.520000E-1,1.991846E+0,-1.100599E-1
6.530000E-1,1.991189E+0,-1.103886E-1
6.540000E-1,1.991846E+0,-1.100599E-1
6.550000E-1,1.991846E+0,-1.107173E-1
6.560000E-1,1.992833E+0,-1.113748E-1
6.570000E-1,1.992175E+0,-1.113748E-1
6.580000E-1,1.992833E+0,-1.117035E-1
6.590000E-1,1.993161E+0,-1.113748E-1
6.600000E-1,1.992833E+0,-1.097312E-1
6.610000E-1,1.993819E+0,-1.103886E-1
6.620000E-1,1.994148E+0,-1.080875E-1
6.630000E-1,1.994148E+0,-1.064438E-1
6.640000E-1,1.994805E+0,-1.034853E-1
6.650000E-1,1.994805E+0,-1.011841E-1
6.660000E-1,1.994805E+0,-9.855430E-2
6.670000E-1,1.995134E+0,-9.625319E-2
6.680000E-1,1.996449E+0,-9.559572E-2
6.690000E-1,1.995134E+0,-9.526699E-2
6.700000E-1,1.996120E+0,-9.493826E-2
6.710000E-1,1.995134E+0,-9.493826E-2
6.720000E-1,1.996120E+0,-9.592446E-2
6.730000E-1,1.995791E+0,-9.658192E-2
6.740000E-1,1.996120E+0,-9.658192E-2
6.750000E-1,1.996449E+0,-9.691065E-2
6.760000E-1,1.996777E+0,-9.625319E-2
6.770000E-1,1.997106E+0,-9.625319E-2
6.780000E-1,1.997764E+0,-9.428080E-2
6.790000E-1,1.997435E+0,-9.329461E-2
6.800000E-1,1.998092E+0,-9.066476E-2
6.810000E-1,1.997435E+0,-8.836364E-2
6.820000E-1,1.998092E+0,-8.606253E-2
6.830000E-1,1.998092E+0,-8.409014E-2
6.840000E-1,1.998750E+0,-8.211776E-2
6.850000E-1,1.999407E+0,-8.146030E-2
6.860000E-1,1.999407E+0,-8.146030E-2
6.870000E-1,1.999079E+0,-8.113156E-2
6.880000E-1,1.999736E+0,-8.113156E-2
6.890000E-1,1.999407E+0,-8.244649E-2
6.900000E-1,1.999736E+0,-8.244649E-2
6.910000E-1,1.999736E+0,-8.310395E-2
6.920000E-1,1.999736E+0,-8.343268E-2
6.930000E-1,2.000065E+0,-8.343268E-2
6.940000E-1,1.999736E+0,-8.376141E-2
6.950000E-1,2.000722E+0,-8.047410E-2
6.960000E-1,2.000722E+0,-7.915918E-2
6.970000E-1,2.000065E+0,-7.718679E-2
6.980000E-1,2.001051E+0,-7.488568E-2
6.990000E-1,2.001380E+0,-7.225583E-2
7.000000E-1,2.001051E+0,-7.028345E-2
7.010000E-1,2.002037E+0,-6.896852E-2
7.020000E-1,2.001708E+0,-6.699614E-2
7.030000E-1,2.002037E+0,-6.765360E-2
7.040000E-1,2.001708E+0,-6.798233E-2
7.050000E-1,2.002366E+0,-6.896852E-2
7.060000E-1,2.002037E+0,-7.028345E-2
7.070000E-1,2.001708E+0,-7.028345E-2
7.080000E-1,2.002695E+0,-7.094091E-2
7.090000E-1,2.002695E+0,-7.061218E-2
7.100000E-1,2.002366E+0,-7.061218E-2
7.110000E-1,2.002695E+0,-6.929725E-2
7.120000E-1,2.003023E+0,-6.863979E-2
7.130000E-1,2.003681E+0,-6.633867E-2
7.140000E-1,2.004010E+0,-6.436629E-2
7.150000E-1,2.003352E+0,-6.206517E-2
7.160000E-1,2.003352E+0,-5.976406E-2
7.170000E-1,2.003681E+0,-5.812040E-2
7.180000E-1,2.004338E+0,-5.680548E-2
7.190000E-1,2.003681E+0,-5.614802E-2
7.200000E-1,2.004010E+0,-5.647675E-2
7.210000E-1,2.004338E+0,-5.746294E-2
7.220000E-1,2.004667E+0,-5.812040E-2
7.230000E-1,2.003681E+0,-5.910659E-2
7.240000E-1,2.004338E+0,-5.943533E-2
7.250000E-1,2.004667E+0,-6.075025E-2
7.260000E-1,2.004996E+0,-6.075025E-2
7.270000E-1,2.005324E+0,-6.042152E-2
7.280000E-1,2.004996E+0,-5.844913E-2
7.290000E-1,2.004996E+0,-5.779167E-2
7.300000E-1,2.005324E+0,-5.549055E-2
7.310000E-1,2.005982E+0,-5.351817E-2
7.320000E-1,2.004996E+0,-5.220325E-2
7.330000E-1,2.005653E+0,-5.023086E-2
7.340000E-1,2.006311E+0,-4.924467E-2
7.350000E-1,2.006311E+0,-4.858721E-2
7.360000E-1,2.005982E+0,-4.792974E-2
7.370000E-1,2.005982E+0,-4.891594E-2
7.380000E-1,2.005982E+0,-4.924467E-2
7.390000E-1,2.005982E+0,-5.121705E-2
7.400000E-1,2.006311E+0,-5.253198E-2
7.410000E-1,2.006311E+0,-5.351817E-2
7.420000E-1,2.006968E+0,-5.417563E-2
7.430000E-1,2.006639E+0,-5.581929E-2
7.440000E-1,2.005653E+0,-5.581929E-2
7.450000E-1,2.006311E+0,-5.516182E-2
7.460000E-1,2.006968E+0,-5.351817E-2
7.470000E-1,2.007297E+0,-5.286071E-2
7.480000E-1,2.007297E+0,-5.055959E-2
7.490000E-1,2.007297E+0,-4.924467E-2
7.500000E-1,2.007297E+0,-4.792974E-2
7.510000E-1,2.007297E+0,-4.595736E-2
7.520000E-1,2.007297E+0,-4.562863E-2
7.530000E-1,2.007297E+0,-4.595736E-2
7.540000E-1,2.007954E+0,-4.529990E-2
7.550000E-1,2.007297E+0,-4.529990E-2
7.560000E-1,2.007626E+0,-4.595736E-2
7.570000E-1,2.007626E+0,-4.628609E-2
7.580000E-1,2.007954E+0,-4.562863E-2
7.590000E-1,2.008283E+0,-4.562863E-2
7.600000E-1,2.007626E+0,-4.529990E-2
7.610000E-1,2.008612E+0,-4.365624E-2
7.620000E-1,2.008283E+0,-4.201259E-2
7.630000E-1,2.008941E+0,-3.938274E-2
7.640000E-1,2.008612E+0,-3.675289E-2
7.650000E-1,2.008612E+0,-3.445178E-2
7.660000E-1,2.008612E+0,-3.346558E-2
7.670000E-1,2.009269E+0,-3.083574E-2
7.680000E-1,2.009269E+0,-2.886335E-2
7.690000E-1,2.009269E+0,-2.820589E-2
7.700000E-1,2.009269E+0,-2.787716E-2
7.710000E-1,2.009269E+0,-2.754843E-2
7.720000E-1,2.009269E+0,-2.787716E-2
7.730000E-1,2.009598E+0,-2.886335E-2
7.740000E-1,2.009269E+0,-2.886335E-2
7.750000E-1,2.009927E+0,-2.853462E-2
7.760000E-1,2.009598E+0,-2.853462E-2
7.770000E-1,2.009269E+0,-2.787716E-2
7.780000E-1,2.009927E+0,-2.689097E-2
7.790000E-1,2.009269E+0,-2.458985E-2
7.800000E-1,2.010255E+0,-2.163127E-2
7.810000E-1,2.009927E+0,-1.933016E-2
7.820000E-1,2.009598E+0,-1.735777E-2
7.830000E-1,2.010255E+0,-1.538538E-2
7.840000E-1,2.010584E+0,-1.374173E-2
7.850000E-1,2.010913E+0,-1.176934E-2
7.860000E-1,2.010913E+0,-1.209808E-2
7.870000E-1,2.009927E+0,-1.111188E-2
7.880000E-1,2.010913E+0,-1.045442E-2
7.890000E-1,2.010913E+0,-1.144061E-2
7.900000E-1,2.011242E+0,-1.176934E-2
7.910000E-1,2.010584E+0,-1.275554E-2
7.920000E-1,2.010913E+0,-1.374173E-2
7.930000E-1,2.010584E+0,-1.209808E-2
7.940000E-1,2.011570E+0,-1.111188E-2
7.950000E-1,2.010913E+0,-8.482035E-3
7.960000E-1,2.012228E+0,-7.167112E-3
7.970000E-1,2.011242E+0,-4.537264E-3
7.980000E-1,2.010913E+0,-2.236148E-3
7.990000E-1,2.010913E+0,3.936992E-4
8.000000E-1,2.011899E+0,2.694816E-3
8.010000E-1,2.011899E+0,3.681008E-3
8.020000E-1,2.011570E+0,4.995932E-3
8.030000E-1,2.011899E+0,5.324663E-3
8.040000E-1,2.011899E+0,5.653394E-3
8.050000E-1,2.011570E+0,5.324663E-3
8.060000E-1,2.011570E+0,4.667201E-3
8.070000E-1,2.011242E+0,4.009739E-3
8.080000E-1,2.011570E+0,3.681008E-3
8.090000E-1,2.011242E+0,3.352277E-3
8.100000E-1,2.011899E+0,4.338470E-3
8.110000E-1,2.011570E+0,5.982125E-3
8.120000E-1,2.012228E+0,6.639586E-3
8.130000E-1,2.011899E+0,8.940703E-3
8.140000E-1,2.012885E+0,1.091309E-2
8.150000E-1,2.011899E+0,1.321420E-2
8.160000E-1,2.011899E+0,1.584405E-2
8.170000E-1,2.013214E+0,1.650151E-2
8.180000E-1,2.012557E+0,1.814517E-2
8.190000E-1,2.012557E+0,1.913136E-2
8.200000E-1,2.013214E+0,1.880263E-2
8.210000E-1,2.012885E+0,1.913136E-2
8.220000E-1,2.012557E+0,1.847390E-2
8.230000E-1,2.013214E+0,1.781644E-2
8.240000E-1,2.013214E+0,1.847390E-2
8.250000E-1,2.013214E+0,1.715898E-2
8.260000E-1,2.012557E+0,1.748771E-2
8.270000E-1,2.012557E+0,1.880263E-2
8.280000E-1,2.013214E+0,2.011755E-2
8.290000E-1,2.012885E+0,2.208994E-2
8.300000E-1,2.013214E+0,2.406232E-2
8.310000E-1,2.012557E+0,2.669217E-2
8.320000E-1,2.013214E+0,2.932202E-2
8.330000E-1,2.013871E+0,3.195187E-2
8.340000E-1,2.013543E+0,3.359552E-2
8.350000E-1,2.013871E+0,3.491044E-2
8.360000E-1,2.013214E+0,3.556791E-2
8.370000E-1,2.014200E+0,3.655410E-2
8.380000E-1,2.013871E+0,3.556791E-2
8.390000E-1,2.013543E+0,3.491044E-2
8.400000E-1,2.013543E+0,3.491044E-2
8.410000E-1,2.013871E+0,3.523918E-2
8.420000E-1,2.013871E+0,3.556791E-2
8.430000E-1,2.013543E+0,3.589664E-2
8.440000E-1,2.013871E+0,3.655410E-2
8.450000E-1,2.013871E+0,3.885522E-2
8.460000E-1,2.014200E+0,3.984141E-2
8.470000E-1,2.013871E+0,4.279999E-2
8.480000E-1,2.013871E+0,4.477237E-2
8.490000E-1,2.014200E+0,4.674476E-2
8.500000E-1,2.015186E+0,4.970334E-2
8.510000E-1,2.014529E+0,5.167572E-2
8.520000E-1,2.014200E+0,5.167572E-2
8.530000E-1,2.013871E+0,5.233318E-2
8.540000E-1,2.014529E+0,5.233318E-2
8.550000E-1,2.014858E+0,5.200445E-2
8.560000E-1,2.014200E+0,5.134699E-2
8.570000E-1,2.014858E+0,5.068953E-2
8.580000E-1,2.014200E+0,5.068953E-2
8.590000E-1,2.014529E+0,5.036080E-2
8.600000E-1,2.015186E+0,5.068953E-2
8.610000E-1,2.015186E+0,5.200445E-2
8.620000E-1,2.014529E+0,5.364811E-2
8.630000E-1,2.014858E+0,5.562049E-2
8.640000E-1,2.015186E+0,5.693542E-2
8.650000E-1,2.014529E+0,5.923653E-2
8.660000E-1,2.015515E+0,6.120892E-2
8.670000E-1,2.016173E+0,6.351003E-2
8.680000E-1,2.015844E+0,6.548242E-2
8.690000E-1,2.015515E+0,6.515369E-2
8.700000E-1,2.014858E+0,6.548242E-2
8.710000E-1,2.015515E+0,6.515369E-2
8.720000E-1,2.015186E+0,6.449623E-2
8.730000E-1,2.015515E+0,6.449623E-2
8.740000E-1,2.015515E+0,6.416750E-2
8.750000E-1,2.015515E+0,6.383876E-2
8.760000E-1,2.015515E+0,6.416750E-2
8.770000E-1,2.015515E+0,6.515369E-2
8.780000E-1,2.014529E+0,6.745480E-2
8.790000E-1,2.015844E+0,6.942719E-2
8.800000E-1,2.015844E+0,7.238577E-2
8.810000E-1,2.015844E+0,7.468688E-2
8.820000E-1,2.015844E+0,7.797419E-2
8.830000E-1,2.015844E+0,8.027531E-2
8.840000E-1,2.016173E+0,8.323389E-2
8.850000E-1,2.016173E+0,8.422008E-2
8.860000E-1,2.015515E+0,8.520627E-2
8.870000E-1,2.016173E+0,8.684993E-2
8.880000E-1,2.015515E+0,8.684993E-2
8.890000E-1,2.015844E+0,8.750739E-2
8.900000E-1,2.016501E+0,8.783612E-2
8.910000E-1,2.016830E+0,8.816485E-2
8.920000E-1,2.015844E+0,8.816485E-2
8.930000E-1,2.015844E+0,8.980851E-2
8.940000E-1,2.015844E+0,9.079470E-2
8.950000E-1,2.016501E+0,9.342455E-2
8.960000E-1,2.015844E+0,9.638313E-2
8.970000E-1,2.016501E+0,9.868424E-2
8.980000E-1,2.016501E+0,1.016428E-1
8.990000E-1,2.016830E+0,1.032865E-1
9.000000E-1,2.016501E+0,1.052589E-1
9.010000E-1,2.016501E+0,1.072312E-1
9.020000E-1,2.016501E+0,1.088749E-1
9.030000E-1,2.016830E+0,1.085462E-1
9.040000E-1,2.014858E+0,1.085462E-1
9.050000E-1,2.016501E+0,1.078887E-1
9.060000E-1,2.016501E+0,1.072312E-1
9.070000E-1,2.016173E+0,1.065738E-1
9.080000E-1,2.016830E+0,1.065738E-1
9.090000E-1,2.016830E+0,1.055876E-1
9.100000E-1,2.017488E+0,1.062451E-1
9.110000E-1,2.017159E+0,1.065738E-1
9.120000E-1,2.017488E+0,1.072312E-1
9.130000E-1,2.016830E+0,1.088749E-1
9.140000E-1,2.016830E+0,1.101898E-1
9.150000E-1,2.016501E+0,1.121622E-1
9.160000E-1,2.017488E+0,1.138059E-1
9.170000E-1,2.017159E+0,1.144633E-1
9.180000E-1,2.016830E+0,1.151208E-1
9.190000E-1,2.017159E+0,1.151208E-1
9.200000E-1,2.017159E+0,1.138059E-1
9.210000E-1,2.017159E+0,1.134771E-1
9.220000E-1,2.017159E+0,1.115047E-1
9.230000E-1,2.017488E+0,1.098611E-1
9.240000E-1,2.017488E+0,1.088749E-1
9.250000E-1,2.016501E+0,1.085462E-1
9.260000E-1,2.017488E+0,1.075600E-1
9.270000E-1,2.017159E+0,1.078887E-1
9.280000E-1,2.017488E+0,1.095324E-1
9.290000E-1,2.017159E+0,1.111760E-1
9.300000E-1,2.017159E+0,1.128197E-1
9.310000E-1,2.017159E+0,1.141346E-1
9.320000E-1,2.017816E+0,1.161070E-1
9.330000E-1,2.018474E+0,1.180794E-1
9.340000E-1,2.017159E+0,1.187368E-1
9.350000E-1,2.017159E+0,1.203805E-1
9.360000E-1,2.017816E+0,1.197230E-1
9.370000E-1,2.017488E+0,1.193943E-1
9.380000E-1,2.016501E+0,1.187368E-1
9.390000E-1,2.017488E+0,1.167644E-1
9.400000E-1,2.017488E+0,1.157782E-1
9.410000E-1,2.017816E+0,1.144633E-1
9.420000E-1,2.017488E+0,1.134771E-1
9.430000E-1,2.017816E+0,1.134771E-1
9.440000E-1,2.017159E+0,1.138059E-1
9.450000E-1,2.017816E+0,1.151208E-1
9.460000E-1,2.018145E+0,1.151208E-1
9.470000E-1,2.018474E+0,1.170932E-1
9.480000E-1,2.017159E+0,1.197230E-1
9.490000E-1,2.017816E+0,1.210379E-1
9.500000E-1,2.018802E+0,1.220241E-1
9.510000E-1,2.017816E+0,1.233391E-1
9.520000E-1,2.017816E+0,1.243253E-1
9.530000E-1,2.018802E+0,1.226816E-1
9.540000E-1,2.017816E+0,1.230103E-1
9.550000E-1,2.017159E+0,1.216954E-1
9.560000E-1,2.018145E+0,1.200518E-1
9.570000E-1,2.017816E+0,1.193943E-1
9.580000E-1,2.017816E+0,1.180794E-1
9.590000E-1,2.017159E+0,1.174219E-1
9.600000E-1,2.017816E+0,1.174219E-1
9.610000E-1,2.017816E+0,1.184081E-1
9.620000E-1,2.017816E+0,1.197230E-1
9.630000E-1,2.017816E+0,1.210379E-1
9.640000E-1,2.018145E+0,1.233391E-1
9.650000E-1,2.018145E+0,1.243253E-1
9.660000E-1,2.018474E+0,1.262976E-1
9.670000E-1,2.018145E+0,1.276126E-1
9.680000E-1,2.017816E+0,1.282700E-1
9.690000E-1,2.018474E+0,1.292562E-1
9.700000E-1,2.018145E+0,1.285988E-1
9.710000E-1,2.018474E+0,1.276126E-1
9.720000E-1,2.018474E+0,1.266264E-1
9.730000E-1,2.018145E+0,1.262976E-1
9.740000E-1,2.017816E+0,1.253114E-1
9.750000E-1,2.017816E+0,1.246540E-1
9.760000E-1,2.017816E+0,1.243253E-1
9.770000E-1,2.018145E+0,1.249827E-1
9.780000E-1,2.018145E+0,1.259689E-1
9.790000E-1,2.018474E+0,1.269551E-1
9.800000E-1,2.018474E+0,1.285988E-1
9.810000E-1,2.018145E+0,1.312286E-1
9.820000E-1,2.018145E+0,1.325435E-1
9.830000E-1,2.018802E+0,1.345159E-1
9.840000E-1,2.018474E+0,1.355021E-1
9.850000E-1,2.018474E+0,1.364883E-1
9.860000E-1,2.018802E+0,1.364883E-1
9.870000E-1,2.018474E+0,1.371458E-1
9.880000E-1,2.018802E+0,1.355021E-1
9.890000E-1,2.018802E+0,1.345159E-1
9.900000E-1,2.019789E+0,1.335297E-1
9.910000E-1,2.018145E+0,1.335297E-1
9.920000E-1,2.018474E+0,1.332010E-1
9.930000E-1,2.018145E+0,1.325435E-1
9.940000E-1,2.018802E+0,1.335297E-1
9.950000E-1,2.019131E+0,1.351734E-1
9.960000E-1,2.018802E+0,1.364883E-1
9.970000E-1,2.019131E+0,1.378032E-1
9.980000E-1,2.018802E+0,1.404331E-1
9.990000E-1,2.019789E+0,1.420767E-1
1.000000E+0,2.018802E+0,1.440491E-1
1.001000E+0,2.019131E+0,1.450353E-1
1.002000E+0,2.019131E+0,1.456928E-1
1.003000E+0,2.018802E+0,1.450353E-1
1.004000E+0,2.018802E+0,1.450353E-1
1.005000E+0,2.018802E+0,1.440491E-1
1.006000E+0,2.018802E+0,1.437204E-1
1.007000E+0,2.018474E+0,1.417480E-1
1.008000E+0,2.018474E+0,1.420767E-1
1.009000E+0,2.018802E+0,1.414193E-1
1.010000E+0,2.018474E+0,1.410905E-1
1.011000E+0,2.018802E+0,1.427342E-1
1.012000E+0,2.018802E+0,1.433916E-1
1.013000E+0,2.019460E+0,1.447066E-1
1.014000E+0,2.019131E+0,1.473364E-1
1.015000E+0,2.019460E+0,1.489801E-1
1.016000E+0,2.019131E+0,1.509525E-1
1.017000E+0,2.019460E+0,1.519387E-1
1.018000E+0,2.019131E+0,1.529248E-1
1.019000E+0,2.019460E+0,1.535823E-1
1.020000E+0,2.019131E+0,1.532536E-1
1.021000E+0,2.019131E+0,1.522674E-1
1.022000E+0,2.019131E+0,1.516099E-1
1.023000E+0,2.019131E+0,1.506237E-1
1.024000E+0,2.019460E+0,1.483226E-1
1.025000E+0,2.018802E+0,1.489801E-1
1.026000E+0,2.019131E+0,1.486513E-1
1.027000E+0,2.018474E+0,1.486513E-1
1.028000E+0,2.019460E+0,1.502950E-1
1.029000E+0,2.019789E+0,1.512812E-1
1.030000E+0,2.019131E+0,1.532536E-1
1.031000E+0,2.018802E+0,1.548972E-1
1.032000E+0,2.019131E+0,1.571983E-1
1.033000E+0,2.019131E+0,1.588420E-1
1.034000E+0,2.019131E+0,1.594995E-1
1.035000E+0,2.019131E+0,1.601569E-1
1.036000E+0,2.019131E+0,1.601569E-1
1.037000E+0,2.019460E+0,1.594995E-1
1.038000E+0,2.019460E+0,1.594995E-1
1.039000E+0,2.019460E+0,1.585133E-1
1.040000E+0,2.019460E+0,1.585133E-1
1.041000E+0,2.019460E+0,1.562122E-1
1.042000E+0,2.019131E+0,1.558834E-1
1.043000E+0,2.019131E+0,1.555547E-1
1.044000E+0,2.019789E+0,1.562122E-1
1.045000E+0,2.019460E+0,1.575271E-1
1.046000E+0,2.019460E+0,1.588420E-1
1.047000E+0,2.019460E+0,1.604857E-1
1.048000E+0,2.019789E+0,1.631155E-1
1.049000E+0,2.019460E+0,1.644304E-1
1.050000E+0,2.021104E+0,1.647592E-1
1.051000E+0,2.019789E+0,1.670603E-1
1.052000E+0,2.019131E+0,1.673890E-1
1.053000E+0,2.019460E+0,1.667315E-1
1.054000E+0,2.019789E+0,1.654166E-1
1.055000E+0,2.019789E+0,1.654166E-1
1.056000E+0,2.020117E+0,1.641017E-1
1.057000E+0,2.019460E+0,1.634442E-1
1.058000E+0,2.019460E+0,1.624580E-1
1.059000E+0,2.019789E+0,1.618006E-1
1.060000E+0,2.019460E+0,1.618006E-1
1.061000E+0,2.019789E+0,1.631155E-1
1.062000E+0,2.019460E+0,1.641017E-1
1.063000E+0,2.019460E+0,1.654166E-1
1.064000E+0,2.020117E+0,1.677177E-1
1.065000E+0,2.019460E+0,1.690327E-1
1.066000E+0,2.020117E+0,1.713338E-1
1.067000E+0,2.020117E+0,1.723200E-1
1.068000E+0,2.019131E+0,1.733062E-1
1.069000E+0,2.019789E+0,1.733062E-1
1.070000E+0,2.019789E+0,1.723200E-1
1.071000E+0,2.019131E+0,1.716625E-1
1.072000E+0,2.019789E+0,1.710050E-1
1.073000E+0,2.019460E+0,1.690327E-1
1.074000E+0,2.019131E+0,1.680465E-1
1.075000E+0,2.020446E+0,1.677177E-1
1.076000E+0,2.019460E+0,1.670603E-1
1.077000E+0,2.019789E+0,1.680465E-1
1.078000E+0,2.020446E+0,1.683752E-1
1.079000E+0,2.019789E+0,1.693614E-1
1.080000E+0,2.020117E+0,1.713338E-1
1.081000E+0,2.020117E+0,1.736349E-1
1.082000E+0,2.020117E+0,1.746211E-1
1.083000E+0,2.019789E+0,1.752785E-1
1.084000E+0,2.020775E+0,1.782371E-1
1.085000E+0,2.021432E+0,1.785659E-1
1.086000E+0,2.020117E+0,1.775797E-1
1.087000E+0,2.020117E+0,1.769222E-1
1.088000E+0,2.019789E+0,1.769222E-1
1.089000E+0,2.020117E+0,1.759360E-1
1.090000E+0,2.019789E+0,1.742924E-1
1.091000E+0,2.020117E+0,1.739636E-1
1.092000E+0,2.019789E+0,1.729774E-1
1.093000E+0,2.020117E+0,1.733062E-1
1.094000E+0,2.020117E+0,1.729774E-1
1.095000E+0,2.020117E+0,1.742924E-1
1.096000E+0,2.020117E+0,1.762647E-1
1.097000E+0,2.020117E+0,1.775797E-1
1.098000E+0,2.019789E+0,1.788946E-1
1.099000E+0,2.020446E+0,1.811957E-1
1.100000E+0,2.020446E+0,1.825106E-1
1.101000E+0,2.021104E+0,1.831681E-1
1.102000E+0,2.020446E+0,1.841543E-1
1.103000E+0,2.019789E+0,1.831681E-1
1.104000E+0,2.020117E+0,1.821819E-1
1.105000E+0,2.020446E+0,1.818532E-1
1.106000E+0,2.019789E+0,1.805382E-1
1.107000E+0,2.020117E+0,1.795520E-1
1.108000E+0,2.020117E+0,1.785659E-1
1.109000E+0,2.020446E+0,1.779084E-1
1.110000E+0,2.019131E+0,1.779084E-1
1.111000E+0,2.019789E+0,1.798808E-1
1.112000E+0,2.019789E+0,1.805382E-1
1.113000E+0,2.019460E+0,1.821819E-1
1.114000E+0,2.020117E+0,1.841543E-1
1.115000E+0,2.020446E+0,1.854692E-1
1.116000E+0,2.019789E+0,1.871129E-1
1.117000E+0,2.020117E+0,1.887565E-1
1.118000E+0,2.020446E+0,1.894140E-1
1.119000E+0,2.020117E+0,1.904002E-1
1.120000E+0,2.020446E+0,1.890852E-1
1.121000E+0,2.020446E+0,1.884278E-1
1.122000E+0,2.020117E+0,1.877703E-1
1.123000E+0,2.020775E+0,1.867841E-1
1.124000E+0,2.021104E+0,1.851405E-1
1.125000E+0,2.020117E+0,1.848117E-1
1.126000E+0,2.020117E+0,1.848117E-1
1.127000E+0,2.020775E+0,1.848117E-1
1.128000E+0,2.020446E+0,1.861267E-1
1.129000E+0,2.021104E+0,1.867841E-1
1.130000E+0,2.020775E+0,1.890852E-1
1.131000E+0,2.020775E+0,1.917151E-1
1.132000E+0,2.020446E+0,1.927013E-1
1.133000E+0,2.020446E+0,1.953311E-1
1.134000E+0,2.020775E+0,1.956599E-1
1.135000E+0,2.020446E+0,1.950024E-1
1.136000E+0,2.020446E+0,1.966461E-1
1.137000E+0,2.020446E+0,1.956599E-1
1.138000E+0,2.020117E+0,1.943449E-1
1.139000E+0,2.020446E+0,1.943449E-1
1.140000E+0,2.020775E+0,1.927013E-1
1.141000E+0,2.020117E+0,1.913864E-1
1.142000E+0,2.020446E+0,1.917151E-1
1.143000E+0,2.020446E+0,1.913864E-1
1.144000E+0,2.020775E+0,1.920438E-1
1.145000E+0,2.021432E+0,1.936875E-1
